card_name,set_name,number_in_set,printing_option,condition,market_price,image
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Normal,Heavily Played,,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Normal,Moderately Played,1.13,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Normal,Lightly Played,1.22,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Normal,Near Mint,1.37,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Reverse Holofoil,Damaged,0.86,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Reverse Holofoil,Moderately Played,1.13,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Reverse Holofoil,Lightly Played,1.22,https://images.pokemontcg.io/ex4/2.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Reverse Holofoil,Near Mint,1.37,https://images.pokemontcg.io/ex4/2.png
Gyarados,HeartGold & SoulSilver,4,Holofoil,Damaged,3.22,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Holofoil,Heavily Played,,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Holofoil,Moderately Played,5.75,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Holofoil,Lightly Played,10.23,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Holofoil,Near Mint,14.83,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Reverse Holofoil,Damaged,3.22,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Reverse Holofoil,Moderately Played,5.75,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Reverse Holofoil,Lightly Played,10.23,https://images.pokemontcg.io/hgss1/4.png
Gyarados,HeartGold & SoulSilver,4,Reverse Holofoil,Near Mint,14.83,https://images.pokemontcg.io/hgss1/4.png
M Venusaur-EX,XY,2,,Damaged,,https://images.pokemontcg.io/xy1/2.png
M Venusaur-EX,XY,2,,Heavily Played,,https://images.pokemontcg.io/xy1/2.png
M Venusaur-EX,XY,2,,Moderately Played,,https://images.pokemontcg.io/xy1/2.png
M Venusaur-EX,XY,2,,Lightly Played,,https://images.pokemontcg.io/xy1/2.png
M Venusaur-EX,XY,2,,Near Mint,,https://images.pokemontcg.io/xy1/2.png
Beautifly,Deoxys,2,,Damaged,,https://images.pokemontcg.io/ex8/2.png
Beautifly,Deoxys,2,,Heavily Played,,https://images.pokemontcg.io/ex8/2.png
Beautifly,Deoxys,2,,Moderately Played,,https://images.pokemontcg.io/ex8/2.png
Beautifly,Deoxys,2,,Lightly Played,,https://images.pokemontcg.io/ex8/2.png
Beautifly,Deoxys,2,,Near Mint,,https://images.pokemontcg.io/ex8/2.png
Ivysaur,Dark Explorers,2,,Damaged,,https://images.pokemontcg.io/bw5/2.png
Ivysaur,Dark Explorers,2,,Heavily Played,,https://images.pokemontcg.io/bw5/2.png
Ivysaur,Dark Explorers,2,,Moderately Played,,https://images.pokemontcg.io/bw5/2.png
Ivysaur,Dark Explorers,2,,Lightly Played,,https://images.pokemontcg.io/bw5/2.png
Ivysaur,Dark Explorers,2,,Near Mint,,https://images.pokemontcg.io/bw5/2.png
Chimchar,DP Black Star Promos,DP02,Foil,Damaged,,https://images.pokemontcg.io/dpp/DP02.png
Chimchar,DP Black Star Promos,DP02,Foil,Heavily Played,,https://images.pokemontcg.io/dpp/DP02.png
Chimchar,DP Black Star Promos,DP02,Foil,Moderately Played,,https://images.pokemontcg.io/dpp/DP02.png
Chimchar,DP Black Star Promos,DP02,Foil,Lightly Played,0.86,https://images.pokemontcg.io/dpp/DP02.png
Chimchar,DP Black Star Promos,DP02,Foil,Near Mint,0.96,https://images.pokemontcg.io/dpp/DP02.png
Weepinbell,Guardians Rising,2,Normal,Damaged,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Normal,Heavily Played,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Normal,Moderately Played,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Normal,Lightly Played,0.25,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Normal,Near Mint,0.15,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Reverse Holofoil,Moderately Played,,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Reverse Holofoil,Lightly Played,0.14,https://images.pokemontcg.io/sm2/2.png
Weepinbell,Guardians Rising,2,Reverse Holofoil,Near Mint,0.15,https://images.pokemontcg.io/sm2/2.png
Deoxys δ,POP Series 4,2,Normal,Damaged,,https://images.pokemontcg.io/pop4/2.png
Deoxys δ,POP Series 4,2,Normal,Heavily Played,,https://images.pokemontcg.io/pop4/2.png
Deoxys δ,POP Series 4,2,Normal,Moderately Played,200.0,https://images.pokemontcg.io/pop4/2.png
Deoxys δ,POP Series 4,2,Normal,Lightly Played,,https://images.pokemontcg.io/pop4/2.png
Deoxys δ,POP Series 4,2,Normal,Near Mint,,https://images.pokemontcg.io/pop4/2.png
Gloom,Boundaries Crossed,2,Normal,Damaged,,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Normal,Heavily Played,0.49,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Normal,Moderately Played,0.17,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Normal,Lightly Played,0.22,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Normal,Near Mint,0.27,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Reverse Holofoil,Heavily Played,0.49,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Reverse Holofoil,Moderately Played,0.17,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Reverse Holofoil,Lightly Played,0.22,https://images.pokemontcg.io/bw7/2.png
Gloom,Boundaries Crossed,2,Reverse Holofoil,Near Mint,0.27,https://images.pokemontcg.io/bw7/2.png
Venomoth,Phantom Forces,2,Normal,Damaged,,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Normal,Heavily Played,,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Normal,Moderately Played,0.36,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Normal,Lightly Played,0.44,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Normal,Near Mint,0.96,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Reverse Holofoil,Moderately Played,0.36,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Reverse Holofoil,Lightly Played,0.44,https://images.pokemontcg.io/xy4/2.png
Venomoth,Phantom Forces,2,Reverse Holofoil,Near Mint,0.96,https://images.pokemontcg.io/xy4/2.png
Dialga,Call of Legends,3,Reverse Holofoil,Damaged,1.5,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Reverse Holofoil,Heavily Played,2.32,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Reverse Holofoil,Moderately Played,5.08,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Reverse Holofoil,Lightly Played,6.98,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Reverse Holofoil,Near Mint,10.49,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Holofoil,Damaged,1.5,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Holofoil,Heavily Played,2.32,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Holofoil,Moderately Played,5.08,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Holofoil,Lightly Played,6.98,https://images.pokemontcg.io/col1/3.png
Dialga,Call of Legends,3,Holofoil,Near Mint,10.49,https://images.pokemontcg.io/col1/3.png
Delcatty,Legend Maker,4,Holofoil,Damaged,2.94,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Holofoil,Heavily Played,2.0,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Holofoil,Moderately Played,4.46,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Holofoil,Lightly Played,5.84,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Holofoil,Near Mint,8.78,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Reverse Holofoil,Damaged,2.94,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Reverse Holofoil,Heavily Played,2.0,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Reverse Holofoil,Moderately Played,4.46,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Reverse Holofoil,Lightly Played,5.84,https://images.pokemontcg.io/ex12/4.png
Delcatty,Legend Maker,4,Reverse Holofoil,Near Mint,8.78,https://images.pokemontcg.io/ex12/4.png
Tangrowth,Legendary Treasures,2,Normal,Damaged,,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Normal,Heavily Played,,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Normal,Moderately Played,0.22,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Normal,Lightly Played,0.23,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Normal,Near Mint,0.24,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Reverse Holofoil,Moderately Played,0.22,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Reverse Holofoil,Lightly Played,0.23,https://images.pokemontcg.io/bw11/2.png
Tangrowth,Legendary Treasures,2,Reverse Holofoil,Near Mint,0.24,https://images.pokemontcg.io/bw11/2.png
Delcatty,Platinum,4,,Damaged,,https://images.pokemontcg.io/pl1/4.png
Delcatty,Platinum,4,,Heavily Played,,https://images.pokemontcg.io/pl1/4.png
Delcatty,Platinum,4,,Moderately Played,,https://images.pokemontcg.io/pl1/4.png
Delcatty,Platinum,4,,Lightly Played,,https://images.pokemontcg.io/pl1/4.png
Delcatty,Platinum,4,,Near Mint,,https://images.pokemontcg.io/pl1/4.png
Kakuna,Champion's Path,3,Normal,Damaged,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Normal,Heavily Played,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Normal,Moderately Played,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Normal,Lightly Played,0.07,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Normal,Near Mint,0.06,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Reverse Holofoil,Moderately Played,,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Reverse Holofoil,Lightly Played,0.07,https://images.pokemontcg.io/swsh35/3.png
Kakuna,Champion's Path,3,Reverse Holofoil,Near Mint,0.06,https://images.pokemontcg.io/swsh35/3.png
Dark Arbok,Team Rocket,2,Normal,Damaged,0.91,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Normal,Heavily Played,1.23,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Normal,Moderately Played,1.02,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Normal,Lightly Played,2.25,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Normal,Near Mint,3.63,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Reverse Holofoil,Damaged,0.91,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Reverse Holofoil,Heavily Played,1.23,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Reverse Holofoil,Moderately Played,1.02,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Reverse Holofoil,Lightly Played,2.25,https://images.pokemontcg.io/base5/2.png
Dark Arbok,Team Rocket,2,Reverse Holofoil,Near Mint,3.63,https://images.pokemontcg.io/base5/2.png
Azumarill,Aquapolis,H4,Normal,Damaged,3.41,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Normal,Heavily Played,4.99,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Normal,Moderately Played,6.67,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Normal,Lightly Played,9.33,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Normal,Near Mint,23.84,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Reverse Holofoil,Damaged,3.41,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Reverse Holofoil,Heavily Played,4.99,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Reverse Holofoil,Moderately Played,6.67,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Reverse Holofoil,Lightly Played,9.33,https://images.pokemontcg.io/ecard2/H4.png
Azumarill,Aquapolis,H4,Reverse Holofoil,Near Mint,23.84,https://images.pokemontcg.io/ecard2/H4.png
Dark Crobat,Neo Destiny,2,Unlimited Holofoil,Damaged,,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,Unlimited Holofoil,Heavily Played,40.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,Unlimited Holofoil,Moderately Played,55.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,Unlimited Holofoil,Lightly Played,115.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,Unlimited Holofoil,Near Mint,150.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,1st Edition Holofoil,Damaged,,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,1st Edition Holofoil,Heavily Played,40.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,1st Edition Holofoil,Moderately Played,55.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,1st Edition Holofoil,Lightly Played,115.0,https://images.pokemontcg.io/neo4/2.png
Dark Crobat,Neo Destiny,2,1st Edition Holofoil,Near Mint,150.0,https://images.pokemontcg.io/neo4/2.png
Flygon,Dragon,4,Normal,Damaged,,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Normal,Heavily Played,,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Normal,Moderately Played,0.23,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Normal,Lightly Played,0.25,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Normal,Near Mint,0.36,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Reverse Holofoil,Moderately Played,0.23,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Reverse Holofoil,Lightly Played,0.25,https://images.pokemontcg.io/ex3/4.png
Flygon,Dragon,4,Reverse Holofoil,Near Mint,0.36,https://images.pokemontcg.io/ex3/4.png
Pineco,Flashfire,4,Normal,Damaged,0.31,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Normal,Heavily Played,,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Normal,Moderately Played,0.23,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Normal,Lightly Played,0.4,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Normal,Near Mint,0.14,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Reverse Holofoil,Damaged,0.31,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Reverse Holofoil,Moderately Played,0.23,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Reverse Holofoil,Lightly Played,0.1,https://images.pokemontcg.io/xy2/4.png
Pineco,Flashfire,4,Reverse Holofoil,Near Mint,0.14,https://images.pokemontcg.io/xy2/4.png
Lugia,POP Series 5,2,Holofoil,Damaged,3.67,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Holofoil,Heavily Played,9.05,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Holofoil,Moderately Played,23.12,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Holofoil,Lightly Played,36.82,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Holofoil,Near Mint,61.5,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Normal,Damaged,3.67,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Normal,Heavily Played,9.05,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Normal,Moderately Played,23.12,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Normal,Lightly Played,36.82,https://images.pokemontcg.io/pop5/2.png
Lugia,POP Series 5,2,Normal,Near Mint,61.5,https://images.pokemontcg.io/pop5/2.png
Articuno,Legendary Collection,2,Holofoil,Damaged,13.09,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Holofoil,Heavily Played,13.94,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Holofoil,Moderately Played,23.9,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Holofoil,Lightly Played,34.89,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Holofoil,Near Mint,36.52,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Reverse Holofoil,Damaged,13.09,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Reverse Holofoil,Heavily Played,13.94,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Reverse Holofoil,Moderately Played,23.9,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Reverse Holofoil,Lightly Played,34.89,https://images.pokemontcg.io/base6/2.png
Articuno,Legendary Collection,2,Reverse Holofoil,Near Mint,36.52,https://images.pokemontcg.io/base6/2.png
Dragonair,Dragon Vault,4,,Damaged,,https://images.pokemontcg.io/dv1/4.png
Dragonair,Dragon Vault,4,,Heavily Played,,https://images.pokemontcg.io/dv1/4.png
Dragonair,Dragon Vault,4,,Moderately Played,,https://images.pokemontcg.io/dv1/4.png
Dragonair,Dragon Vault,4,,Lightly Played,,https://images.pokemontcg.io/dv1/4.png
Dragonair,Dragon Vault,4,,Near Mint,,https://images.pokemontcg.io/dv1/4.png
Espeon δ,Delta Species,4,Holofoil,Damaged,29.56,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Holofoil,Heavily Played,38.72,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Holofoil,Moderately Played,46.4,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Holofoil,Lightly Played,115.81,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Holofoil,Near Mint,120.06,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Reverse Holofoil,Damaged,37.49,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Reverse Holofoil,Heavily Played,38.72,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Reverse Holofoil,Moderately Played,46.4,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Reverse Holofoil,Lightly Played,115.81,https://images.pokemontcg.io/ex11/4.png
Espeon δ,Delta Species,4,Reverse Holofoil,Near Mint,120.06,https://images.pokemontcg.io/ex11/4.png
Cresselia,Great Encounters,2,,Damaged,,https://images.pokemontcg.io/dp4/2.png
Cresselia,Great Encounters,2,,Heavily Played,,https://images.pokemontcg.io/dp4/2.png
Cresselia,Great Encounters,2,,Moderately Played,,https://images.pokemontcg.io/dp4/2.png
Cresselia,Great Encounters,2,,Lightly Played,,https://images.pokemontcg.io/dp4/2.png
Cresselia,Great Encounters,2,,Near Mint,,https://images.pokemontcg.io/dp4/2.png
Dusknoir,Diamond & Pearl,2,,Damaged,,https://images.pokemontcg.io/dp1/2.png
Dusknoir,Diamond & Pearl,2,,Heavily Played,,https://images.pokemontcg.io/dp1/2.png
Dusknoir,Diamond & Pearl,2,,Moderately Played,,https://images.pokemontcg.io/dp1/2.png
Dusknoir,Diamond & Pearl,2,,Lightly Played,,https://images.pokemontcg.io/dp1/2.png
Dusknoir,Diamond & Pearl,2,,Near Mint,,https://images.pokemontcg.io/dp1/2.png
Brock's Ninetales,Gym Challenge,3,,Damaged,,https://images.pokemontcg.io/gym2/3.png
Brock's Ninetales,Gym Challenge,3,,Heavily Played,,https://images.pokemontcg.io/gym2/3.png
Brock's Ninetales,Gym Challenge,3,,Moderately Played,,https://images.pokemontcg.io/gym2/3.png
Brock's Ninetales,Gym Challenge,3,,Lightly Played,,https://images.pokemontcg.io/gym2/3.png
Brock's Ninetales,Gym Challenge,3,,Near Mint,,https://images.pokemontcg.io/gym2/3.png
Metagross,POP Series 1,2,,Damaged,,https://images.pokemontcg.io/pop1/2.png
Metagross,POP Series 1,2,,Heavily Played,,https://images.pokemontcg.io/pop1/2.png
Metagross,POP Series 1,2,,Moderately Played,,https://images.pokemontcg.io/pop1/2.png
Metagross,POP Series 1,2,,Lightly Played,,https://images.pokemontcg.io/pop1/2.png
Metagross,POP Series 1,2,,Near Mint,,https://images.pokemontcg.io/pop1/2.png
Onix,Southern Islands,3,Normal,Damaged,7.57,https://images.pokemontcg.io/si1/3.png
Onix,Southern Islands,3,Normal,Heavily Played,12.54,https://images.pokemontcg.io/si1/3.png
Onix,Southern Islands,3,Normal,Moderately Played,14.75,https://images.pokemontcg.io/si1/3.png
Onix,Southern Islands,3,Normal,Lightly Played,18.78,https://images.pokemontcg.io/si1/3.png
Onix,Southern Islands,3,Normal,Near Mint,25.25,https://images.pokemontcg.io/si1/3.png
Entei,Secret Wonders,4,,Damaged,,https://images.pokemontcg.io/dp3/4.png
Entei,Secret Wonders,4,,Heavily Played,,https://images.pokemontcg.io/dp3/4.png
Entei,Secret Wonders,4,,Moderately Played,,https://images.pokemontcg.io/dp3/4.png
Entei,Secret Wonders,4,,Lightly Played,,https://images.pokemontcg.io/dp3/4.png
Entei,Secret Wonders,4,,Near Mint,,https://images.pokemontcg.io/dp3/4.png
Charizard,Base Set 2,4,Holofoil,Damaged,110.95,https://images.pokemontcg.io/base4/4.png
Charizard,Base Set 2,4,Holofoil,Heavily Played,131.55,https://images.pokemontcg.io/base4/4.png
Charizard,Base Set 2,4,Holofoil,Moderately Played,185.27,https://images.pokemontcg.io/base4/4.png
Charizard,Base Set 2,4,Holofoil,Lightly Played,230.44,https://images.pokemontcg.io/base4/4.png
Charizard,Base Set 2,4,Holofoil,Near Mint,280.98,https://images.pokemontcg.io/base4/4.png
Froslass,Arceus,2,Holofoil,Damaged,0.96,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Holofoil,Heavily Played,0.96,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Holofoil,Moderately Played,2.03,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Holofoil,Lightly Played,2.13,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Holofoil,Near Mint,3.72,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Reverse Holofoil,Damaged,0.96,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Reverse Holofoil,Heavily Played,0.96,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Reverse Holofoil,Moderately Played,2.03,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Reverse Holofoil,Lightly Played,2.13,https://images.pokemontcg.io/pl4/2.png
Froslass,Arceus,2,Reverse Holofoil,Near Mint,3.67,https://images.pokemontcg.io/pl4/2.png
